Compañia,"Desc, compañia",Auxiliar,Cuenta 6,"Desc, auxiliar",Saldo inicial,Saldo final,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12
433,FIC DIVERSIFICADO CONSERVADOR,130210200,130210,EMISORES EXTRANJEROS,10138270885,5593632601,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135105010,135105,DERECHO DE COMPRA SOBRE DIVISAS,0,0,,,,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135120300,135120,DERECHO DE VENTA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135130010,135130,OBLIGACIÓN DE COMPRA SOBRE DIVISAS,0,0,,,,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135140200,135140,OBLIGACION DE COMPRA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135140300,135140,OBLIGACION DE COMPRA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135145200,135145,OBLIGACION DE VENTA SOBRE TÍTULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695002,161695,"(DC) Davivienda Panamá Cta, 10001015155",0,"897908,35",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695004,161695,"(LD) BCO DAVIVIENDA cta No,482800025215","20709,22","172151,89",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695005,161695,"(DC) OCCIDENTE Cta No,219876323","181591,07","2504546,9",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695007,161695,"(DC) BOGOTA Cta No,049322787","627580,68","639928,6",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695011,161695,"BANCOLOMBIA PANAMA CTA, 80100029383","40371,08","33078,1",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695016,161695,"(DC) BCO OCCIDENTE Cta, No, 219885928","1235203,73","837039,44",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695018,161695,"(DC) BCO BOGOTÁ Cta No,049335110","971106,38","404040,3",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161795020,161795,OTROS,0,3313000,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,162825010,162825,EN GARANTIA,359737778,426575556,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,192595003,192595,REVISORIA FISCAL,0,0,Assets,,OtherNonfinancialAssets,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,225015011,225015,DERECHO COMPRA SOBRE TITULOS,0,0,EquityAndLiabilities,Liabilities,OtherFinancialLiabilities,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,225020300,225020,DERECHO VENTA TITULOS,0,0,EquityAndLiabilities,Liabilities,OtherFinancialLiabilities,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,225045300,225045,OBLIGACION VENTA TITULOS,0,0,EquityAndLiabilities,Liabilities,OtherFinancialLiabilities,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250105035,250105,REVISORIA FISCAL,0,"-0,01",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250110015,250110,COMISION DE ADMINISTRACION,"-8813285,16","-2911749,49",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250295050,250295,OTROS PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,250305011,250305,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,-31,-11854,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,253105135,253105,LIQUIDACION DERIVADOS,-90248000,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,253105220,253105,CUENTA COMPENSACION DIVISAS,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,352505010,352505,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-92574761294,-61314543824,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,410355010,410355,REND X COMPROMISOS DE TRANSF OP SIM,0,-26746040,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherRevenue,,
433,FIC DIVERSIFICADO CONSERVADOR,410705010,410705,POR AUMENTO EN EL VALOR RAZONABLE,0,"-162705,46",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,OtherRevenue,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695007,161695,"(LD) Bco Bogotá cta No, 049335128","244687,98","306189,2",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695013,161695,"(LD) BCLOMBIA PANAMA CTA No, 80100022561","63077,26","63054,41",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695015,161695,GASTOS VARIOS DE ADMON,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695045,161695,CUENTA CORRIENTE,"2566382,42","268568,07",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,161695999,161695,Proveedores,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,225040200,225040,OBLIGACION DE COMPRA DE TITULOS,0,0,EquityAndLiabilities,Liabilities,OtherFinancialLiabilities,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250110033,250110,COMISION CUSTODIO,"-35110,63","-300961,58",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250295050,250295,PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,250305020,250305,RTE FTE PROVEEDORES,0,0,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,253105024,253105,COMPENSACION DERIVADOS,0,-725500,EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,253105110,253105,CUENTA COMPENSACION,0,"-75200538,65",EquityAndLiabilities,Liabilities,TradeAndOtherPayables,,,,,NetAssetsLiabilities,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,410805200,410805,EMISORES EXTRANJEROS,0,"-179468965,4",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411405015,411405,INGRESO POR OP REPO,0,"-2737395,67",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411415020,411415,DIVIDENDOS,0,"-551259,26",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495001,411495,"(LD) BANCO DE BOGOTA Cta No,049313844",0,"-694047,92",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495005,411495,"(LD) BCO DAVIVIENDA cta No,482800025223",0,"-7482662,76",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495006,411495,"(LD) Davivienda Panamá Cta, 10001015158",0,"-331016,78",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495009,411495,"(LD) BANCOLOMBIA cta No, 69000003828",0,"-606311,15",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495010,411495,"(LD) BCO DE OCCIDENTE cta No, 219870078",0,"-10078439,2",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495013,411495,"(LD) BCLOMBIA PANAMA CTA No, 80100022561",0,"-33564,02",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495014,411495,"(LD) BCO DAVIVIENDA cta No,482800036089",0,"-4122088,63",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495015,411495,RENDIMIENTOS INVERSIONES EN FICS,0,0,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495018,411495,"(LD) OCCIDENTE CTA AHO No, 219885944",0,"-9243579,48",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495019,411495,"(LD) BANCOLOMBIA CTA AHO No, 69000008145",0,"-3950487,35",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,411495999,411495,OTROS,0,"-54,41",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,InterestIncomeOnCashAndCashEquivalents,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,412510200,412510,EMISORES EXTRANJEROS,0,"-15502618,67",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,413515015,413515,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,-5309900,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,413535010,413535,DIFERENCIA EN CAMBIO,0,0,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,413535015,413535,UT/PER REEXPRESIÓN OTROS PASIVOS (OBL VE,0,-9360,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,510805010,510805,POR DISMINUCUION EN EL VALOR DE MERCADO,0,"376941851,1",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,511512010,511512,GASTOS BANCARIOS,0,"10602809,53",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,511548010,511548,"COMISION DE ADMINISTRACION R,F,",0,"138362924,5",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,OtherFeeAndCommissionExpense,FeeAndCommissionExpense,FeeAndCommissionIncomeExpense
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,512510200,512510,EMISORES EXTRANJEROS,0,"163522061,5",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,512917010,512917,FUTURO EN MONEDAS,0,16464000,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,512917020,512917,PERDIDA FUTUROS DE MONEDAS,0,135012000,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,513535015,513535,UT/PER REEXPRESIÓN OTROS ACTIVOS (DER CO,0,23490,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,514005011,514005,IMPOVENTAS,0,"928728,51",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,519095999,519095,OTROS,0,"0,21",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,590505020,590505,UTILIDAD/PERDIDA PAGADA EN REDENCIONES,0,"-324802587,6",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,,,,,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,810505210,810505,EMISORES EXTRANJEROS,15791880536,17628280194,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
416,FONDO DE INVERSION COLECTIVA ABIERTO LIQUIDEZ DÓLAR,840505010,840505,ACREEDORAS POR CONTRA,0,0,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505001,111505,"(DC) DAVIVIENDA Cta No,482800029811","777996,91",318055474,Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505002,111505,"(DC) DAVIVIENDA Cta No,482869978916","9102646,25","9078700,43",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505007,111505,"(DC) BOGOTA Cta No,049322787",7515660,7844356,Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505015,111505,"(DC) BCO BOGOTÁ Cta No,049335110","115056570,3","46104941,54",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505016,111505,"(DC) BCO OCCIDENTE Cta, No, 219885928",1929825697,"623344524,4",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111505159,111505,OTROS,0,0,Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111510014,111510,(DC) ALLFUNDS CTA: 110001120500576008,"10069725,78","3534420,5",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111510017,111510,(DC) CITIBANK NEW YORK CTA: 14742842,"35563204,31","228284825,5",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111510019,111510,(DC) BCO BOGOTA MIAMI CTA: 98533,"42624072,6","39036216,35",Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,111510022,111510,(DC) OCCIDENTAL BANK BARB CTA: 512583,33438012,23741727,Assets,,CashAndCashEquivalents,BalancesWithBanks,Cash,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,130115115,130115,OTROS EMISORES NACIONALES,44591356250,30279743500,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosDeuda,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135110010,135110,DERECHO DE VENTA SOBRE DIVISAS,0,0,,,,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135115200,135115,DERECHO DE COMPRA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135115300,135115,DERECHO DE COMPRA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135120200,135120,DERECHO DE VENTA SOBRE TÍTULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135135010,135135,OBLIGACIÓN DE VENTA SOBRE DIVISAS,0,0,,,,,,,,,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135145300,135145,OBLIGACION VENTA TITULOS,0,0,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135305010,135305,DERECHO DE MONEDAS,6518618000,5054082000,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,135305015,135305,OBLIGACION DE MONEDAS,-6518618000,-5054082000,Assets,,Inversiones,ActivosFinancierosCorrientesValorRazonableCambiosResultadosInversiones,InversionesNegociables,NegociablesInstrumentosPatrimonio,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695001,161695,"(DC) DAVIVIENDA Cta No,482800029811","318,24","81079,51",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695003,161695,"(DC) BANCOLOMBIA Cta No, 69000006135","32,56","1825,5",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695014,161695,"(DC) DAVIVIENDA Cta No,482800036071","208282,82","265808,06",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695015,161695,GASTOS VARIOS DE ADMON,0,"42541,33",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695045,161695,CUENTA CORRIENTE,"439321,07","29045714,65",Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,161695999,161695,PROVEEDORES,0,0,Assets,,TradeAndOtherReceivables,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,225040011,225040,OBLIGACION DE COMPRA SOBRE TITULOS,0,0,EquityAndLiabilities,Liabilities,OtherFinancialLiabilities,,,,,NetAssetsLiabilities,,,,
433,FIC DIVERSIFICADO CONSERVADOR,410705105,410705,TÍTULOS DE TESORERÍA -TES,0,-1732180362,EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,Revenue,OtherRevenue,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
433,FIC DIVERSIFICADO CONSERVADOR,410805300,410805,EMISORES NACIONALES,0,"-158620706,5",EquityAndLiabilities,Equity,EquityAttributableToOwnersOfParent,OtherEquityInterest,ProfitLossFromContinuingOperations,ProfitLoss,ProfitLossBeforeTax,ProfitLossFromOperatingActivities,OtherExpenseByNature,,,AdjustmentsForDecreaseIncreaseInOtherCurrentAssets
