Compañia,Desc. compañia,Auxiliar,Desc. auxiliar,Tercero,C.Costo,C.O. ,U.N.,Desc. Moneda alt.,Saldo inicial,Saldo final,Unnamed: 11,SCOA6DIG,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9
3,FONDO DE INVERSION COLETIVA INTERES,161695321,(FI) BANCOLOMBIA Cau No.04882033479,,,1,99,PESOS,"10437286,79","335295,93",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695382,(FI) CORFICOLOMBIANA Cau No.2111618,,,1,99,PESOS,"615079,68","2179124,0",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695619,(FI)BNP PARIBAS Cau No. 0500100018800270,,,1,99,PESOS,"23790,97","23790,97",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695631,(FI) AGRARIO Cau No. 408203013514,,,1,99,PESOS,"64440,8","134549,64",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695883,(FI) BANCO W  Cta Cau No. 6900490021,,,1,99,PESOS,"12595803,66","12595803,66",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695884,(FI) BANCO W  Cta Cau No. 6900490078,,,1,99,PESOS,"677384,0","677384,0",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,162825010,EN GARANTIA,,,1,99,PESOS,"20560918758,0","22822914822,0",,162825,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,192595003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","23835,86",,192595,Activo,,Activo Corriente,Otros activos,Gatos pagados por anticipados,,,,
3,FONDO DE INVERSION COLETIVA INTERES,250110015,COMISION DE ADMINISTRACION              ,,,1,99,PESOS,"-274059653,45","-259935564,14",,250110,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Comision de administracion.,,,,
3,FONDO DE INVERSION COLETIVA INTERES,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS  ,,,1,99,PESOS,"-37487992,0","-37878260,0",,250305,Total pasivo + patrimonio,Pasivo,Pasivo Corriente,Cuentas por pagar,Impuestos,,,,
3,FONDO DE INVERSION COLETIVA INTERES,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,,,1,99,PESOS,"-3806985758757,75","-3613437051405,87",,352505,Total pasivo + patrimonio,Patrimonio,,Patrimonio especiales,Participaciones en fondos de inversión colectiva,,,,
3,FONDO DE INVERSION COLETIVA INTERES,410355010,REND X COMPROMISOS DE TRANSF OP SIM,,,1,99,PESOS,"0,0","-14434339259,34",,410355,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,410705105,TÍTULOS DE TESORERÍA -TES               ,,,1,99,PESOS,"0,0","-6425252336,76",,410705,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Valoracion Intrumentos de Deuda,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495012,(FI) OCCIDENTE Cau No.288810997         ,,,1,99,PESOS,"0,0","-361205655,3",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495020,(FI) BCO OCCIDENTE Cta No. 219885878,,,1,99,PESOS,"0,0","-3703044958,19",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495022,(FI) COOPCENTRAL Cta No. 419009424,,,1,99,PESOS,"0,0","-242968,18",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495031,(FI) BCO DAVIVIENDA Cta No. 482800035982,,,1,99,PESOS,"0,0","-2267400799,08",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495032,(FI) BCO BOGOTA Cta No. 049335037,,,1,99,PESOS,"0,0","-1389222324,36",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495036,(FI) BANCO COOPCENTRA Cta No. 419009626,,,1,99,PESOS,"0,0","-57321088,42",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495041,(FI) BNP PARIBAS Cau No.0500100018800173,,,1,99,PESOS,"0,0","-2088720,63",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495052,(FI) BANCO POPULAR Cta No. 500805563532,,,1,99,PESOS,"0,0","-307680122,58",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495053,(FI) BANCOLOMBIA Cta No. 69000008134,,,1,99,PESOS,"0,0","-1789227338,14",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495056,(FI) AV VILLAS Cau No.065035206         ,,,1,99,PESOS,"0,0","-2168036,36",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495058,(FI) BCO FALABELLA Cta No.159920000166,,,1,99,PESOS,"0,0","-233822484,56",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495060,(FI) BANCO CITIBANK Cta No.5060135055,,,1,99,PESOS,"0,0","-270380371,34",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495071,(FI) HELM BANK S.A. Cau No.007302011    ,,,1,99,PESOS,"0,0","-2861,21",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495090,(FI) JP MORGAN Cau 2600000083,,,1,99,PESOS,"0,0","-48404334,49",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495101,(FI) GNB SUDAMERIS Cau No.90060000070   ,,,1,99,PESOS,"0,0","-3478162,64",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495151,(FI) CORPBANCA Cta No.051006755,,,1,99,PESOS,"0,0","-184314,14",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495197,(FI)BBVA Cta Cau No.895000586,,,1,99,PESOS,"0,0","-133436262,12",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495321,(FI) BANCOLOMBIA Cau No.04882033479     ,,,1,99,PESOS,"0,0","-33083069,3",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495621,(FI) BANCOOMEVA Cau No. 050301555601,,,1,99,PESOS,"0,0","-182983,35",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495631,(FI) AGRARIO Cta No. 408203013514,,,1,99,PESOS,"0,0","-2866161,84",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495887,(FI) BANCO W  Cta Cau No.900064598200002,,,1,99,PESOS,"0,0","-14859,78",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,411495888,(FI) BANCO W  Cta Cau No.900064598200001,,,1,99,PESOS,"0,0","-169076453,05",,411495,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,Otros rendimientos financieros,,,,
3,FONDO DE INVERSION COLETIVA INTERES,412505105,TÍTULOS DE TESORERÍA -TES,,,1,99,PESOS,"0,0","-259617,32",,412505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Deuda.,,,,
3,FONDO DE INVERSION COLETIVA INTERES,412505115,OTROS EMISORES NACIONALES,,,1,99,PESOS,"0,0","-2232470900,0",,412505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Ingresos ordinarios,A valor Razonable Instrumentos de Deuda.,,,,
3,FONDO DE INVERSION COLETIVA INTERES,510605115,OTROS EMISORES NACIONALES,,,1,99,PESOS,"0,0","2934921100,0",,510605,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Disminucion en el Valor Razonables inst. de Deuda,,,
3,FONDO DE INVERSION COLETIVA INTERES,512505105,TÍTULOS DE TESORERÍA -TES,,,1,99,PESOS,"0,0","2369143,78",,512505,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otras Emisores Nacionales,,,
3,FONDO DE INVERSION COLETIVA INTERES,513015003,REVISORIA FISCAL                        ,,,1,99,PESOS,"0,0","30710581,76",,513015,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Revisoría Fiscal,,,
3,FONDO DE INVERSION COLETIVA INTERES,519095006,CUENTAS DE DEPOSITO (CUD),,,1,99,PESOS,"0,0","1718954,7",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
3,FONDO DE INVERSION COLETIVA INTERES,519095007,COMISION SAE CUSTODIO,,,1,99,PESOS,"0,0","3790693,43",,519095,Total pasivo + patrimonio,Patrimonio,Utilidad o perdida del ejercicio,Costos y gastos,Gastos de operaciones,Otros gastos de operación,,,
3,FONDO DE INVERSION COLETIVA INTERES,590505010,CANCELACION DE INGRESOS RF,,,1,99,PESOS,"0,0","8157705469,42",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
3,FONDO DE INVERSION COLETIVA INTERES,590505015,CANCELACION DE INGRESOS RV,,,1,99,PESOS,"0,0","8013,29",,590505,Total pasivo + patrimonio,Patrimonio,,,,,,,
3,FONDO DE INVERSION COLETIVA INTERES,810505105,TÍTULOS DE TESORERÍA -TES,,,1,99,PESOS,"184293311057,05","191888706093,73",,810505,,,,,,,,,
3,FONDO DE INVERSION COLETIVA INTERES,821505010,EN TITULOS DE TESORERIA - TES,,,1,99,PESOS,"-565535015300,52","-411027217500,0",,,,,,,,,,,
3,FONDO DE INVERSION COLETIVA INTERES,830505010,DEUDORAS POR CONTRA,,,1,99,PESOS,"-2912316403507,06","-2598783990005,05",,,,,,,,,,,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505002,(FA) COLPATRIA Cta No.4521024610,,,1,99,PESOS,"145904,47","0,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505003,(FA) BANCOLOMBIA Cta No. 04882034297,,,1,99,PESOS,"5744285,7","14999529,72",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505005,(FA) DAVIVIENDA Cta No.005069993078,,,1,99,PESOS,"3214451,5","3333367,19",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505006,(FA) BCO BOGOTÁ Cta No.049335045,,,1,99,PESOS,"46180439,6","47764568,6",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505007,(FA) BANCOLOMBIA Cta No.69000008135,,,1,99,PESOS,"61820191,09","164857619,37",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
6,FONDO DE INVERSION COLECTIVA ACCIONES GLOBALES,111505008,(FA) BANCO COLPATRIA Cta No.0072967710,,,1,99,PESOS,"63055046,45","107499282,2",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505197,(FI)BBVA Cta No.895000586,,,1,99,PESOS,"23628252476,11","8865163247,83",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505198,(FI)BBVA Cta No.895000636,,,1,99,PESOS,"24429780,18","24163815,18",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505202,(FI) Colpatria Cta Cte No.4521024785,,,1,99,PESOS,"435604614,71","570461981,86",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505203,(FI) Colpatria Cta Cte No.4521024793,,,1,99,PESOS,"106842771,48","142548177,04",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505204,(FI) Bogotá Cta Cte No.049292014,,,1,99,PESOS,"1007877453,0","1122919036,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505210,(FI) CAJA SOCIAL Cta No.24009362523,,,1,99,PESOS,"25225486,61","25608596,5",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505216,(FI) AGRARIO Cta Cte No. 308200006572,,,1,99,PESOS,"14064576,4","14064576,4",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505323,(FI) ITAU CORPBANCA Cta No.007463540,,,1,99,PESOS,"40216982,66","37696217,75",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505622,(FI) DAVIVIENDA Cta No. 005069994324,,,1,99,PESOS,"57990949,98","161043948,86",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505631,(FI) AGRARIO Cta No. 408203013514,,,1,99,PESOS,"379962571,61","377909100,61",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505846,(FI) BOGOTA Cta No. 049265010,,,1,99,PESOS,"21358020,47","21358020,47",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505847,(FI) BANCO FALABELLA Cta No.156060093761,,,1,99,PESOS,"1010300369,49","1040070833,18",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505848,(FI) BANCOLOMBIA Cta No.03193322764,,,1,99,PESOS,"3748507,87","635980,1",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505885,(FI) AGRARIO Cta No.308200007539,,,1,99,PESOS,"546649399,49","203450715,94",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111505887,(FI) BANCO W Cta No. AHO 900064598200002,,,1,99,PESOS,"567384,0","357384,0",,111505,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos nacionales,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,111595010,(FI) CORFICOLOMBIANA Cta No.2111618,,,1,99,PESOS,"1476172979,7","1523073620,7",,111595,Activo,,Activo Corriente,Efectivo y equivales de efectivo,Bancos del Exterior,,,Disponible,
3,FONDO DE INVERSION COLETIVA INTERES,130115115,OTROS EMISORES NACIONALES               ,,,1,99,PESOS,"2728023092450,0","2406895283911,31",,130115,Activo,,Activo no corriente,Inversiones a valor razonable con efectos en resultados,Instrumentos de Deuda,,,Inversiones,
3,FONDO DE INVERSION COLETIVA INTERES,161695012,(FI) OCCIDENTE Cau No.288810997,,,1,99,PESOS,"4411847,76","10963035,62",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695015,GASTOS VARIOS DE ADMON                  ,,,1,99,PESOS,"2641979,58","23831634,63",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695018,(FI) IRIS FINANCIERA Cta No.100607692719,,,1,99,PESOS,"15808563,15","15329384,43",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695020,(FI) BCO OCCIDENTE Cta No. 219885878,,,1,99,PESOS,"8238820,58","52322220,45",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695022,(FI) COOPCENTRAL Cta No. 419009424,,,1,99,PESOS,"2177600,86","2121013,04",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695025,(FI) IRIS FINANCIERA Cta No. 10017352055,,,1,99,PESOS,"103127372,33","121985151,98",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695030,(FI) BCO FINANDINA Cta No. 9990023051,,,1,99,PESOS,"0,0","27752877,53",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695039,(FI) BANCO W Cta No. 0000100064598200003,,,1,99,PESOS,"10426877,25","20099650,45",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695040,(FI) BCO CAJA SOCIAL Cta No.24132212302,,,1,99,PESOS,"20605511,8","15692713,04",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695043,(FI) BCO SANTANDER Cau No. 100000326,,,1,99,PESOS,"3992248,79","3990007,87",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695044,(FI) BCO SUDAMERIS Cta No. 91000023480,,,1,99,PESOS,"124166040,85","285235216,69",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695045,CUENTA CORRIENTE                        ,,,1,99,PESOS,"0,0","5672081753,22",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695050,(FI) BANCO ITAU Cta No. 007075634,,,1,99,PESOS,"1361393,22","633790,8",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695058,(FI) BCO FALABELLA Cta No.159920000166,,,1,99,PESOS,"11580548,4","2141586,9",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695059,(FI) BCO AGRARIO Cta No.408203020911,,,1,99,PESOS,"4669540,36","7610116,06",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695060,(FI) BANCO CITIBANK Cta No.5060135055,,,1,99,PESOS,"30672581,17","58071486,99",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695071,(FI) HELM BANK S A Cau No.007302011,,,1,99,PESOS,"75,12","37,51",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695081,(FI) POPULAR Cau No.066720632,,,1,99,PESOS,"3286714,75","3276544,81",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695101,(FI) GNB SUDAMERIS Cau No.90060000070,,,1,99,PESOS,"685994,44","725356,19",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695196,(FI) DAVIVIENDA Cta Cau No.005070366637,,,1,99,PESOS,"2361106,16","12590063,22",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695197,(FI)BBVA Cta Cau No.895000586,,,1,99,PESOS,"3502878,46","482255,58",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695209,(FI) CAJA SOCIAL Cau No.24009362523,,,1,99,PESOS,"90203,58","87323,88",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
3,FONDO DE INVERSION COLETIVA INTERES,161695618,(FI) CITIBANK Cau No.5060135012,,,1,99,PESOS,"1804,26","693,92",,161695,Activo,,Activo Corriente,Cuentas por cobrar,Deudores,,,,
